Station,Date and time,pH,DO ,EC ,Temp
สถานีบ้านสร้าง,22/7/2022 12:00,6.99,2.8,236.5,31.0
สถานีบ้านสร้าง,22/7/2022 12:30,6.98,2.9,233.8,31.1
สถานีบ้านสร้าง,22/7/2022 13:00,6.98,2.9,226.8,31.0
สถานีบ้านสร้าง,22/7/2022 13:30,6.95,2.8,226.3,31.0
สถานีบ้านสร้าง,22/7/2022 14:00,6.94,2.8,222.8,31.2
สถานีบ้านสร้าง,22/7/2022 14:30,6.92,2.9,230.4,31.1
สถานีบ้านสร้าง,22/7/2022 15:00,6.92,2.9,219.2,31.3
สถานีบ้านสร้าง,22/7/2022 15:30,6.93,2.9,207.9,31.4
สถานีบ้านสร้าง,22/7/2022 16:00,6.95,3.1,201.5,31.4
สถานีบ้านสร้าง,22/7/2022 16:30,6.98,3.2,192.8,31.5
สถานีบ้านสร้าง,22/7/2022 17:00,6.99,3.1,193.5,31.4
สถานีบ้านสร้าง,22/7/2022 17:30,6.98,3.2,195.2,31.3
สถานีบ้านสร้าง,22/7/2022 18:00,6.96,3.3,191.6,31.2
สถานีบ้านสร้าง,22/7/2022 18:30,6.96,3.1,195.5,31.2
สถานีบ้านสร้าง,22/7/2022 19:00,6.91,2.8,208.7,31.1
สถานีบ้านสร้าง,22/7/2022 19:30,6.90,2.9,210.4,31.0
สถานีบ้านสร้าง,22/7/2022 20:00,6.89,3.0,212.3,31.0
สถานีบ้านสร้าง,22/7/2022 20:30,6.90,3.0,200.7,30.9
สถานีบ้านสร้าง,22/7/2022 21:00,6.88,3.0,201.7,30.8
สถานีบ้านสร้าง,22/7/2022 21:30,6.87,3.0,193.3,30.8
สถานีบ้านสร้าง,22/7/2022 22:00,6.86,3.1,184.8,30.7
สถานีบ้านสร้าง,22/7/2022 22:30,6.87,3.1,178.8,30.7
สถานีบ้านสร้าง,22/7/2022 23:00,6.88,3.1,181.7,30.6
สถานีบ้านสร้าง,22/7/2022 23:30,6.89,3.2,186.0,30.6
สถานีบ้านสร้าง,23/7/2022 0:00,6.93,3.3,188.2,30.6
สถานีบ้านสร้าง,23/7/2022 0:30,6.94,3.3,189.1,30.6
สถานีบ้านสร้าง,23/7/2022 1:00,6.98,3.5,185.5,30.6
สถานีบ้านสร้าง,23/7/2022 1:30,7.00,3.3,182.7,30.6
สถานีบ้านสร้าง,23/7/2022 2:00,6.99,3.3,178.1,30.6
สถานีบ้านสร้าง,23/7/2022 2:30,6.99,3.4,181.5,30.6
สถานีบ้านสร้าง,23/7/2022 3:00,6.98,3.4,179.8,30.6
สถานีบ้านสร้าง,23/7/2022 3:30,6.98,3.4,178.3,30.5
สถานีบ้านสร้าง,23/7/2022 4:00,6.98,3.4,175.9,30.5
สถานีบ้านสร้าง,23/7/2022 4:30,6.97,3.4,174.3,30.5
สถานีบ้านสร้าง,23/7/2022 5:00,6.96,3.3,174.5,30.5
สถานีบ้านสร้าง,23/7/2022 5:30,6.96,3.3,176.1,30.5
สถานีบ้านสร้าง,23/7/2022 6:00,6.97,3.3,177.9,30.5
สถานีบ้านสร้าง,23/7/2022 6:30,6.96,3.1,185.0,30.5
สถานีบ้านสร้าง,23/7/2022 7:00,6.92,2.9,199.0,30.4
สถานีบ้านสร้าง,23/7/2022 7:30,6.91,2.9,217.6,30.4
สถานีบ้านสร้าง,23/7/2022 8:00,6.92,2.9,214.8,30.5
สถานีบ้านสร้าง,23/7/2022 8:30,6.93,2.9,222.4,30.5
สถานีบ้านสร้าง,23/7/2022 9:00,6.94,2.9,223.0,30.5
สถานีบ้านสร้าง,23/7/2022 9:30,6.94,3.0,218.3,30.5
สถานีบ้านสร้าง,23/7/2022 10:00,6.96,3.9,210.1,30.6
สถานีบ้านสร้าง,23/7/2022 10:30,6.97,3.0,202.6,30.6
สถานีบ้านสร้าง,23/7/2022 11:00,6.98,3.0,206.8,30.6
สถานีบ้านสร้าง,23/7/2022 11:00,6.98,2.9,202.6,30.6
สถานีบ้านสร้าง,23/7/2022 11:30,6.98,3.1,206.3,30.6
สถานีบ้านสร้าง,23/7/2022 12:00,6.99,3.2,210.7,30.8
สถานีบ้านสร้าง,23/7/2022 12:30,6.99,3.0,213.8,30.8
สถานีบ้านสร้าง,23/7/2022 13:00,7.00,3.1,215.6,30.8
สถานีบ้านสร้าง,23/7/2022 13:30,7.01,3.1,219.8,30.8
สถานีบ้านสร้าง,23/7/2022 14:00,7.03,3.2,218.8,30.8
สถานีบ้านสร้าง,23/7/2022 14:30,7.05,3.2,225.2,30.8
สถานีบ้านสร้าง,23/7/2022 15:00,7.06,3.2,231.4,30.8
สถานีบ้านสร้าง,23/7/2022 15:30,7.06,3.2,233.4,30.8
สถานีบ้านสร้าง,23/7/2022 16:00,7.09,3.3,233.0,30.9
สถานีบ้านสร้าง,23/7/2022 16:30,7.08,3.3,233.6,30.9
สถานีบ้านสร้าง,23/7/2022 17:00,7.09,3.4,233.0,30.8
สถานีบ้านสร้าง,23/7/2022 17:30,7.11,3.5,231.6,30.8
สถานีบ้านสร้าง,23/7/2022 18:00,7.12,3.4,228.5,30.8
สถานีบ้านสร้าง,23/7/2022 18:30,7.14,3.5,225.4,30.8
สถานีบ้านสร้าง,23/7/2022 19:00,7.15,3.5,227.9,30.8
สถานีบ้านสร้าง,23/7/2022 19:30,7.15,3.5,227.8,30.8
สถานีบ้านสร้าง,23/7/2022 20:00,7.15,3.4,225.1,30.7
สถานีบ้านสร้าง,23/7/2022 20:30,7.14,3.5,229.2,30.7
สถานีบ้านสร้าง,23/7/2022 21:00,7.12,3.4,225.6,30.7
สถานีบ้านสร้าง,23/7/2022 21:30,7.07,3.3,249.5,30.6
สถานีบ้านสร้าง,23/7/2022 22:00,7.06,3.5,252.4,30.6
สถานีบ้านสร้าง,23/7/2022 22:30,7.06,3.2,242.8,30.6
สถานีบ้านสร้าง,23/7/2022 23:00,7.06,3.2,244.0,30.6
สถานีบ้านสร้าง,23/7/2022 23:30,7.06,3.2,238.0,30.5
สถานีบ้านสร้าง,24/7/2022 0:00,7.07,3.3,235.9,30.5
สถานีบ้านสร้าง,24/7/2022 0:30,7.08,3.3,235.7,30.5
สถานีบ้านสร้าง,24/7/2022 1:00,7.09,3.3,233.3,30.5
สถานีบ้านสร้าง,24/7/2022 1:30,7.11,3.4,232.5,30.5
สถานีบ้านสร้าง,24/7/2022 2:00,7.13,3.5,228.2,30.5
สถานีบ้านสร้าง,24/7/2022 2:30,7.14,3.6,222.9,30.5
สถานีบ้านสร้าง,24/7/2022 3:00,7.16,3.6,223.1,30.5
สถานีบ้านสร้าง,24/7/2022 3:30,7.16,3.4,220.4,30.5
สถานีบ้านสร้าง,24/7/2022 4:00,7.17,3.4,220.5,30.5
สถานีบ้านสร้าง,24/7/2022 4:30,7.19,3.5,218.4,30.5
สถานีบ้านสร้าง,24/7/2022 5:00,7.19,3.5,219.9,30.5
สถานีบ้านสร้าง,24/7/2022 5:30,7.18,3.5,215.5,30.4
สถานีบ้านสร้าง,24/7/2022 6:00,7.16,4.0,221.0,30.4
สถานีบ้านสร้าง,24/7/2022 6:30,7.16,3.5,221.9,30.4
สถานีบ้านสร้าง,24/7/2022 7:00,7.15,3.5,222.1,30.4
สถานีบ้านสร้าง,24/7/2022 7:30,7.14,3.4,227.7,30.4
สถานีบ้านสร้าง,24/7/2022 8:00,7.14,3.5,226.6,30.5
สถานีบ้านสร้าง,24/7/2022 8:30,7.14,3.4,227.2,30.5
สถานีบ้านสร้าง,24/7/2022 9:00,7.12,3.4,227.1,30.6
สถานีบ้านสร้าง,24/7/2022 10:00,7.09,3.4,224.3,30.7
สถานีบ้านสร้าง,24/7/2022 10:30,7.07,3.3,221.6,30.6
สถานีบ้านสร้าง,24/7/2022 11:00,7.06,3.3,216.4,30.7
สถานีบ้านสร้าง,24/7/2022 11:30,7.05,3.3,206.7,30.9
สถานีบ้านสร้าง,24/7/2022 12:00,7.05,3.4,210.1,31.0
สถานีบ้านสร้าง,24/7/2022 12:30,7.05,3.4,210.6,31.1
สถานีบ้านสร้าง,24/7/2022 13:00,7.04,3.4,211.9,31.2
สถานีบ้านสร้าง,24/7/2022 13:30,7.03,3.5,213.3,31.4
สถานีบ้านสร้าง,24/7/2022 14:00,7.02,3.4,215.5,31.4
สถานีบ้านสร้าง,24/7/2022 14:30,7.03,3.5,207.1,31.5
สถานีบ้านสร้าง,24/7/2022 15:00,7.02,3.5,205.5,31.4
สถานีบ้านสร้าง,24/7/2022 15:30,6.98,3.8,200.7,31.4
สถานีบ้านสร้าง,24/7/2022 16:00,6.97,3.5,192.2,31.4
สถานีบ้านสร้าง,24/7/2022 16:30,6.94,3.7,187.7,31.3
สถานีบ้านสร้าง,24/7/2022 17:00,6.95,3.5,181.4,31.4
สถานีบ้านสร้าง,24/7/2022 17:30,6.94,3.6,176.6,31.3
สถานีบ้านสร้าง,24/7/2022 18:00,6.93,3.9,169.9,31.0
สถานีบ้านสร้าง,24/7/2022 18:30,6.93,3.5,172.5,30.9
สถานีบ้านสร้าง,24/7/2022 19:00,6.92,3.6,168.0,30.8
สถานีบ้านสร้าง,24/7/2022 19:30,6.92,3.6,172.1,30.8
สถานีบ้านสร้าง,24/7/2022 20:00,6.92,3.6,166.5,30.7
สถานีบ้านสร้าง,24/7/2022 20:30,6.93,3.6,167.9,30.7
สถานีบ้านสร้าง,24/7/2022 21:00,6.92,4.0,168.2,30.7
สถานีบ้านสร้าง,24/7/2022 21:30,6.92,3.6,168.9,30.8
สถานีบ้านสร้าง,24/7/2022 22:00,6.92,3.6,169.9,30.7
สถานีบ้านสร้าง,24/7/2022 22:30,6.93,3.7,169.6,30.7
สถานีบ้านสร้าง,24/7/2022 23:00,6.93,3.8,170.4,30.7
สถานีบ้านสร้าง,24/7/2022 23:30,6.92,3.5,168.8,30.7
สถานีบ้านสร้าง,25/7/2022 0:00,6.91,3.5,166.8,30.7
สถานีบ้านสร้าง,25/7/2022 0:30,6.90,3.4,160.1,30.7
สถานีบ้านสร้าง,25/7/2022 1:00,6.90,3.5,161.2,30.6
สถานีบ้านสร้าง,25/7/2022 1:30,6.87,3.4,167.0,30.6
สถานีบ้านสร้าง,25/7/2022 2:00,6.87,3.5,157.9,30.5
สถานีบ้านสร้าง,25/7/2022 2:30,6.86,3.5,149.7,30.5
สถานีบ้านสร้าง,25/7/2022 3:00,6.86,3.6,140.5,30.4
สถานีบ้านสร้าง,25/7/2022 3:30,6.85,3.6,137.3,30.4
สถานีบ้านสร้าง,25/7/2022 4:00,6.83,3.7,136.1,30.4
สถานีบ้านสร้าง,25/7/2022 4:30,6.83,3.6,133.8,30.3
สถานีบ้านสร้าง,25/7/2022 5:00,6.82,3.6,132.0,30.3
สถานีบ้านสร้าง,25/7/2022 5:30,6.81,3.6,122.9,30.2
สถานีบ้านสร้าง,25/7/2022 6:00,6.79,3.7,120.7,30.1
สถานีบ้านสร้าง,25/7/2022 6:30,6.79,3.5,119.5,30.1
สถานีบ้านสร้าง,25/7/2022 7:00,6.77,3.4,125.0,30.1
สถานีบ้านสร้าง,25/7/2022 7:30,6.75,3.3,135.8,30.0
สถานีบ้านสร้าง,25/7/2022 8:00,6.74,3.4,139.0,30.0
สถานีบ้านสร้าง,25/7/2022 8:30,6.73,3.4,146.0,30.0
สถานีบ้านสร้าง,25/7/2022 9:00,6.73,3.9,147.2,30.0
สถานีบ้านสร้าง,25/7/2022 9:30,6.73,3.5,149.2,30.1
สถานีบ้านสร้าง,25/7/2022 10:00,6.74,3.4,148.2,30.1
สถานีบ้านสร้าง,25/7/2022 10:30,6.73,3.4,158.4,30.2
สถานีบ้านสร้าง,25/7/2022 11:00,6.75,3.4,151.8,30.2
สถานีบ้านสร้าง,25/7/2022 11:30,6.75,3.5,149.1,30.4
สถานีบ้านสร้าง,25/7/2022 12:00,6.77,3.5,138.1,30.4
สถานีบ้านสร้าง,25/7/2022 12:30,6.78,3.4,134.8,30.5
สถานีบ้านสร้าง,25/7/2022 13:00,6.80,3.4,132.7,30.4
สถานีบ้านสร้าง,25/7/2022 13:30,6.81,3.5,133.9,30.5
สถานีบ้านสร้าง,25/7/2022 14:00,6.81,3.4,126.9,30.6
สถานีบ้านสร้าง,25/7/2022 14:30,6.81,3.7,130.0,30.6
สถานีบ้านสร้าง,25/7/2022 15:00,6.81,3.5,131.1,30.5
สถานีบ้านสร้าง,25/7/2022 15:30,6.81,3.6,133.0,30.6
สถานีบ้านสร้าง,25/7/2022 16:00,6.82,3.4,133.1,30.7
สถานีบ้านสร้าง,25/7/2022 16:30,6.80,3.4,136.4,30.6
สถานีบ้านสร้าง,25/7/2022 17:00,6.80,3.4,136.0,30.7
สถานีบ้านสร้าง,25/7/2022 17:30,6.81,3.6,134.6,30.7
สถานีบ้านสร้าง,25/7/2022 18:00,6.81,3.4,133.4,30.6
สถานีบ้านสร้าง,25/7/2022 18:30,6.81,3.4,133.2,30.5
สถานีบ้านสร้าง,25/7/2022 19:00,6.80,3.3,133.9,30.4
สถานีบ้านสร้าง,25/7/2022 19:30,6.80,3.4,131.2,30.4
สถานีบ้านสร้าง,25/7/2022 20:00,6.81,3.4,133.1,30.3
สถานีบ้านสร้าง,25/7/2022 20:30,6.80,3.5,133.6,30.3
สถานีบ้านสร้าง,25/7/2022 21:00,6.80,3.3,133.2,30.3
สถานีบ้านสร้าง,25/7/2022 21:30,6.81,3.4,133.7,30.3
สถานีบ้านสร้าง,25/7/2022 22:00,6.80,3.4,136.5,30.3
สถานีบ้านสร้าง,25/7/2022 22:30,6.81,3.4,132.2,30.3
สถานีบ้านสร้าง,25/7/2022 23:00,6.80,3.4,132.4,30.3
สถานีบ้านสร้าง,25/7/2022 23:30,6.82,3.5,131.8,30.3
สถานีบ้านสร้าง,26/7/2022 0:00,6.81,3.4,131.1,30.2
สถานีบ้านสร้าง,26/7/2022 0:30,6.81,3.4,131.4,30.2
สถานีบ้านสร้าง,26/7/2022 1:00,6.81,3.3,131.4,30.2
สถานีบ้านสร้าง,26/7/2022 1:30,6.82,3.5,132.2,30.2
สถานีบ้านสร้าง,26/7/2022 2:00,6.81,3.3,131.4,30.2
สถานีบ้านสร้าง,26/7/2022 2:30,6.81,3.3,132.0,30.2
สถานีบ้านสร้าง,26/7/2022 3:00,6.80,3.2,137.0,30.2
สถานีบ้านสร้าง,26/7/2022 3:30,6.80,3.4,133.2,30.2
สถานีบ้านสร้าง,26/7/2022 4:00,6.79,3.5,134.0,30.2
สถานีบ้านสร้าง,26/7/2022 4:30,6.80,3.2,135.0,30.2
สถานีบ้านสร้าง,26/7/2022 5:00,6.79,3.2,134.7,30.1
สถานีบ้านสร้าง,26/7/2022 5:00,6.79,3.0,135.5,30.1
สถานีบ้านสร้าง,26/7/2022 5:30,6.80,3.4,134.8,30.1
สถานีบ้านสร้าง,26/7/2022 6:00,6.80,3.2,134.8,30.1
สถานีบ้านสร้าง,26/7/2022 6:30,6.80,3.1,134.1,30.1
สถานีบ้านสร้าง,26/7/2022 7:00,6.79,3.1,138.7,30.1
สถานีบ้านสร้าง,26/7/2022 7:30,6.78,3.1,146.3,30.2
สถานีบ้านสร้าง,26/7/2022 8:00,6.78,3.1,149.8,30.2
สถานีบ้านสร้าง,26/7/2022 8:30,6.77,3.0,152.4,30.3
สถานีบ้านสร้าง,26/7/2022 9:00,6.78,3.1,152.2,30.4
สถานีบ้านสร้าง,26/7/2022 9:30,6.80,3.1,150.7,30.3
สถานีบ้านสร้าง,26/7/2022 10:00,6.81,3.5,145.7,30.4
สถานีบ้านสร้าง,26/7/2022 10:30,6.81,3.1,146.2,30.6
สถานีบ้านสร้าง,26/7/2022 11:00,6.82,3.1,145.1,30.5
สถานีบ้านสร้าง,26/7/2022 11:30,6.83,3.2,147.3,30.7
สถานีบ้านสร้าง,26/7/2022 12:00,6.83,3.2,151.0,30.9
สถานีบ้านสร้าง,26/7/2022 12:30,6.84,3.2,157.3,30.9
สถานีบ้านสร้าง,26/7/2022 13:00,6.86,3.2,164.4,30.9
สถานีบ้านสร้าง,26/7/2022 13:30,6.86,3.2,175.3,31.0
สถานีบ้านสร้าง,26/7/2022 14:00,6.88,3.3,179.3,31.1
สถานีบ้านสร้าง,26/7/2022 14:30,6.91,3.4,174.1,31.1
สถานีบ้านสร้าง,26/7/2022 15:00,6.94,3.3,171.8,31.1
สถานีบ้านสร้าง,26/7/2022 15:30,6.96,3.3,171.0,31.0
สถานีบ้านสร้าง,26/7/2022 16:00,6.97,3.4,170.0,31.0
สถานีบ้านสร้าง,26/7/2022 16:30,6.96,3.4,172.5,30.9
สถานีบ้านสร้าง,26/7/2022 17:00,6.95,3.4,171.1,30.9
สถานีบ้านสร้าง,26/7/2022 17:30,6.96,3.5,169.1,30.9
สถานีบ้านสร้าง,26/7/2022 18:00,6.97,3.4,167.2,30.9
สถานีบ้านสร้าง,26/7/2022 18:30,6.97,3.5,168.0,30.8
สถานีบ้านสร้าง,26/7/2022 19:00,6.97,3.5,164.1,30.8
สถานีบ้านสร้าง,26/7/2022 19:30,6.98,3.4,162.3,30.8
สถานีบ้านสร้าง,26/7/2022 20:00,6.98,3.5,163.5,30.8
สถานีบ้านสร้าง,26/7/2022 20:30,6.97,3.5,163.1,30.7
สถานีบ้านสร้าง,26/7/2022 21:00,6.98,3.4,163.6,30.7
สถานีบ้านสร้าง,26/7/2022 21:30,6.98,3.4,163.4,30.7
สถานีบ้านสร้าง,26/7/2022 22:00,6.97,3.4,163.5,30.7
สถานีบ้านสร้าง,26/7/2022 22:30,6.97,3.3,160.9,30.7
สถานีบ้านสร้าง,26/7/2022 23:00,6.97,3.5,164.2,30.7
สถานีบ้านสร้าง,26/7/2022 23:30,6.97,3.4,161.0,30.7
สถานีบ้านสร้าง,27/7/2022 0:00,6.97,3.4,165.3,30.7
สถานีบ้านสร้าง,27/7/2022 0:30,6.97,3.4,167.8,30.6
สถานีบ้านสร้าง,27/7/2022 1:00,6.97,3.4,167.0,30.6
สถานีบ้านสร้าง,27/7/2022 1:30,6.97,3.4,167.1,30.6
สถานีบ้านสร้าง,27/7/2022 2:00,6.97,3.4,167.6,30.6
สถานีบ้านสร้าง,27/7/2022 2:30,6.97,3.3,168.1,30.6
สถานีบ้านสร้าง,27/7/2022 3:00,6.97,3.4,169.4,30.6
สถานีบ้านสร้าง,27/7/2022 3:30,6.97,3.2,166.4,30.6
สถานีบ้านสร้าง,27/7/2022 4:00,6.97,3.2,171.8,30.6
สถานีบ้านสร้าง,27/7/2022 4:30,6.97,3.6,168.3,30.6
สถานีบ้านสร้าง,27/7/2022 5:00,6.97,3.1,176.0,30.6
สถานีบ้านสร้าง,27/7/2022 5:30,7.00,3.2,180.6,30.6
สถานีบ้านสร้าง,27/7/2022 6:00,7.01,3.2,179.2,30.6
สถานีบ้านสร้าง,27/7/2022 6:30,6.99,3.1,177.6,30.6
สถานีบ้านสร้าง,27/7/2022 7:00,6.97,3.2,173.5,30.6
สถานีบ้านสร้าง,27/7/2022 7:30,6.97,3.2,172.4,30.6
สถานีบ้านสร้าง,27/7/2022 8:00,6.96,3.3,173.8,30.7
สถานีบ้านสร้าง,27/7/2022 8:30,6.96,3.1,172.5,30.7
สถานีบ้านสร้าง,27/7/2022 9:00,6.95,3.2,173.3,30.8
สถานีบ้านสร้าง,27/7/2022 9:30,6.95,3.1,173.6,30.9
สถานีบ้านสร้าง,27/7/2022 10:30,6.97,3.1,172.4,31.1
สถานีบ้านสร้าง,27/7/2022 11:00,6.98,3.2,166.9,31.1
สถานีบ้านสร้าง,27/7/2022 11:30,6.98,3.2,167.6,31.1
สถานีบ้านสร้าง,27/7/2022 12:00,6.99,3.2,170.4,31.3
สถานีบ้านสร้าง,27/7/2022 12:30,6.99,3.3,173.1,31.4
สถานีบ้านสร้าง,27/7/2022 13:00,6.98,3.3,173.4,31.5
สถานีบ้านสร้าง,27/7/2022 13:30,6.99,3.4,182.1,31.6
สถานีบ้านสร้าง,27/7/2022 14:00,6.99,3.3,183.8,31.6
สถานีบ้านสร้าง,27/7/2022 14:30,7.00,3.3,180.9,31.6
สถานีบ้านสร้าง,27/7/2022 15:00,7.00,3.3,179.1,31.5
สถานีบ้านสร้าง,27/7/2022 15:30,7.00,3.4,177.1,31.6
สถานีบ้านสร้าง,27/7/2022 16:00,7.00,3.4,177.6,31.5
สถานีบ้านสร้าง,27/7/2022 16:30,6.99,3.5,181.7,31.4
สถานีบ้านสร้าง,27/7/2022 17:00,7.00,3.4,186.8,31.4
สถานีบ้านสร้าง,27/7/2022 17:30,7.00,3.5,192.8,31.4
สถานีบ้านสร้าง,27/7/2022 18:00,7.01,3.4,204.4,31.4
สถานีบ้านสร้าง,27/7/2022 18:30,7.02,3.7,211.6,31.3
สถานีบ้านสร้าง,27/7/2022 19:00,7.03,3.5,212.0,31.3
สถานีบ้านสร้าง,27/7/2022 19:30,7.05,3.4,218.2,31.3
สถานีบ้านสร้าง,27/7/2022 20:00,7.06,3.3,217.0,31.2
สถานีบ้านสร้าง,27/7/2022 20:30,7.07,3.6,217.8,31.2
สถานีบ้านสร้าง,27/7/2022 21:00,7.06,3.4,215.9,31.2
สถานีบ้านสร้าง,27/7/2022 21:30,7.06,3.6,213.0,31.2
สถานีบ้านสร้าง,27/7/2022 22:00,7.05,3.3,209.3,31.2
สถานีบ้านสร้าง,27/7/2022 22:30,7.05,3.5,209.9,31.1
สถานีบ้านสร้าง,27/7/2022 23:00,7.05,3.4,202.7,31.1
สถานีบ้านสร้าง,27/7/2022 23:30,7.05,3.4,195.4,31.1
สถานีบ้านสร้าง,28/7/2022 0:00,7.04,3.4,189.2,31.1
สถานีบ้านสร้าง,28/7/2022 0:30,7.04,3.4,186.3,31.0
สถานีบ้านสร้าง,28/7/2022 1:00,7.03,3.6,182.9,31.0
สถานีบ้านสร้าง,28/7/2022 1:30,7.01,3.4,179.4,31.0
สถานีบ้านสร้าง,28/7/2022 2:00,7.01,3.4,179.5,31.0
สถานีบ้านสร้าง,28/7/2022 2:30,7.01,3.4,177.0,31.0
สถานีบ้านสร้าง,28/7/2022 3:00,7.00,3.4,177.2,30.9
สถานีบ้านสร้าง,28/7/2022 3:30,7.00,3.3,173.3,30.9
สถานีบ้านสร้าง,28/7/2022 4:00,7.00,3.4,179.6,30.9
สถานีบ้านสร้าง,28/7/2022 4:30,7.01,3.3,182.1,30.9
สถานีบ้านสร้าง,28/7/2022 5:00,7.01,3.5,179.0,30.9
สถานีบ้านสร้าง,28/7/2022 5:30,7.00,3.1,196.4,30.9
สถานีบ้านสร้าง,28/7/2022 6:00,6.96,3.2,208.7,30.9
สถานีบ้านสร้าง,28/7/2022 6:30,6.94,3.0,220.3,31.0
สถานีบ้านสร้าง,28/7/2022 7:00,6.96,3.0,217.0,31.0
สถานีบ้านสร้าง,28/7/2022 7:30,6.97,3.2,219.1,31.0
สถานีบ้านสร้าง,28/7/2022 8:00,6.98,3.3,218.1,31.0
สถานีบ้านสร้าง,28/7/2022 8:30,6.99,3.1,224.7,31.1
สถานีบ้านสร้าง,28/7/2022 9:00,7.00,3.0,227.3,31.2
สถานีบ้านสร้าง,28/7/2022 9:30,7.00,3.1,228.7,31.3
สถานีบ้านสร้าง,28/7/2022 10:00,7.01,3.1,227.6,31.3
สถานีบ้านสร้าง,28/7/2022 10:30,7.03,3.0,227.7,31.4
สถานีบ้านสร้าง,28/7/2022 11:00,7.03,3.1,228.0,31.4
สถานีบ้านสร้าง,28/7/2022 11:30,7.03,3.0,229.5,31.6
สถานีบ้านสร้าง,28/7/2022 12:00,7.03,3.0,227.6,31.7
สถานีบ้านสร้าง,28/7/2022 12:30,7.03,3.0,226.4,31.6
สถานีบ้านสร้าง,28/7/2022 13:00,7.02,3.1,223.5,31.7
สถานีบ้านสร้าง,28/7/2022 13:30,7.02,3.0,219.0,31.8
สถานีบ้านสร้าง,28/7/2022 14:00,7.02,3.1,216.6,31.8
สถานีบ้านสร้าง,28/7/2022 14:30,7.01,3.1,214.6,31.8
สถานีบ้านสร้าง,28/7/2022 15:00,7.00,4.0,214.1,31.9
สถานีบ้านสร้าง,28/7/2022 15:30,6.98,3.2,213.4,31.8
สถานีบ้านสร้าง,28/7/2022 16:00,6.99,3.2,213.8,31.8
สถานีบ้านสร้าง,28/7/2022 16:30,6.99,3.1,215.4,31.7
สถานีบ้านสร้าง,28/7/2022 17:00,6.99,3.1,215.4,31.7
สถานีบ้านสร้าง,28/7/2022 17:30,6.99,3.2,208.7,31.6
สถานีบ้านสร้าง,28/7/2022 18:00,7.01,3.3,206.6,31.6
สถานีบ้านสร้าง,28/7/2022 18:30,7.02,3.3,204.2,31.6
สถานีบ้านสร้าง,28/7/2022 19:00,7.03,3.4,202.7,31.6
สถานีบ้านสร้าง,28/7/2022 19:30,7.04,3.7,202.3,31.5
สถานีบ้านสร้าง,28/7/2022 20:00,7.07,3.3,201.8,31.5
สถานีบ้านสร้าง,28/7/2022 20:30,7.08,3.3,197.5,31.5
สถานีบ้านสร้าง,28/7/2022 21:00,7.09,3.4,193.7,31.5
สถานีบ้านสร้าง,28/7/2022 21:30,7.09,3.5,196.7,31.5
สถานีบ้านสร้าง,28/7/2022 22:00,7.08,3.3,196.1,31.5
สถานีบ้านสร้าง,28/7/2022 22:30,7.08,3.3,195.1,31.4
สถานีบ้านสร้าง,28/7/2022 23:00,7.08,3.5,195.5,31.4
สถานีบ้านสร้าง,28/7/2022 23:30,7.06,3.3,197.2,31.4
สถานีบ้านสร้าง,29/7/2022 0:00,7.05,3.3,197.6,31.4
สถานีบ้านสร้าง,29/7/2022 0:30,7.03,3.2,203.3,31.4
สถานีบ้านสร้าง,29/7/2022 1:00,7.03,3.2,206.8,31.3
สถานีบ้านสร้าง,29/7/2022 1:30,7.02,3.3,213.2,31.3
สถานีบ้านสร้าง,29/7/2022 2:00,7.01,3.2,209.1,31.3
สถานีบ้านสร้าง,29/7/2022 2:30,7.00,3.2,210.4,31.3
สถานีบ้านสร้าง,29/7/2022 3:00,7.00,3.1,209.1,31.3
สถานีบ้านสร้าง,29/7/2022 3:30,7.00,3.1,210.0,31.2
สถานีบ้านสร้าง,29/7/2022 4:00,7.00,3.1,210.1,31.2
สถานีบ้านสร้าง,29/7/2022 4:30,7.00,3.1,210.4,31.2
สถานีบ้านสร้าง,29/7/2022 5:00,7.00,3.1,209.8,31.2
สถานีบ้านสร้าง,29/7/2022 5:30,7.01,3.1,208.0,31.2
สถานีบ้านสร้าง,29/7/2022 6:00,7.02,3.1,205.8,31.2
สถานีบ้านสร้าง,29/7/2022 6:30,7.03,3.1,203.3,31.2
สถานีบ้านสร้าง,29/7/2022 7:00,7.05,3.6,199.9,31.2
สถานีบ้านสร้าง,29/7/2022 7:30,7.05,3.1,199.8,31.2
สถานีบ้านสร้าง,29/7/2022 8:00,7.05,3.3,200.7,31.3
สถานีบ้านสร้าง,29/7/2022 8:30,7.06,3.2,200.8,31.3
สถานีบ้านสร้าง,29/7/2022 9:00,7.07,3.2,202.9,31.4
สถานีบ้านสร้าง,29/7/2022 9:30,7.08,3.2,204.2,31.4
สถานีบ้านสร้าง,29/7/2022 10:00,7.09,3.2,203.9,31.5
สถานีบ้านสร้าง,29/7/2022 10:30,7.11,3.2,204.3,31.5
สถานีบ้านสร้าง,29/7/2022 11:00,7.12,3.1,204.9,31.5
สถานีบ้านสร้าง,29/7/2022 11:30,7.12,3.1,212.2,31.7
สถานีบ้านสร้าง,29/7/2022 12:00,7.11,3.0,215.4,31.8
สถานีบ้านสร้าง,29/7/2022 12:30,7.10,3.0,219.3,31.9
สถานีบ้านสร้าง,29/7/2022 13:00,7.10,2.9,216.7,32.0
สถานีบ้านสร้าง,29/7/2022 13:30,7.10,2.9,217.4,32.1
