Initial_Year,Initial_Month,Forecast_Year,Foreast_Month,Province_ID,Province_NameTH,Rainfall(mm)
2021,6,2021,9,74,จ.สมุทรสาคร,352.006211
2021,6,2021,9,75,จ.สมุทรสงคราม,344.2240003
2021,6,2021,9,76,จ.เพชรบุรี,219.1398442
2021,6,2021,9,77,จ.ประจวบคีรีขันธ์,168.3833083
2021,6,2021,9,80,จ.นครศรีธรรมราช,172.1862792
2021,6,2021,9,81,จ.กระบี่,254.9415997
2021,6,2021,9,82,จ.พังงา,444.4439575
2021,6,2021,9,83,จ.ภูเก็ต,278.0828734
2021,6,2021,9,84,จ.สุราษฎร์ธานี,245.5136705
2021,6,2021,9,85,จ.ระนอง,674.8062846
2021,6,2021,9,86,จ.ชุมพร,423.1535172
2021,6,2021,9,90,จ.สงขลา,115.6308511
2021,6,2021,9,91,จ.สตูล,288.0907389
2021,6,2021,9,92,จ.ตรัง,233.0834952
2021,6,2021,9,93,จ.พัทลุง,136.0256967
2021,6,2021,9,94,จ.ปัตตานี,106.1371536
2021,6,2021,9,95,จ.ยะลา,106.7977159
2021,6,2021,9,96,จ.นราธิวาส,75.35109177
2021,6,2021,10,10,กรุงเทพมหานคร,220.7673951
2021,6,2021,10,11,จ.สมุทรปราการ,222.5998349
2021,6,2021,10,12,จ.นนทบุรี,214.3649157
2021,6,2021,10,13,จ.ปทุมธานี,204.3267665
2021,6,2021,10,14,จ.พระนครศรีอยุธยา,164.7018216
2021,6,2021,10,15,จ.อ่างทอง,153.2510471
2021,6,2021,10,16,จ.ลพบุรี,134.806018
2021,6,2021,10,17,จ.สิงห์บุรี,136.4549282
2021,6,2021,10,18,จ.ชัยนาท,134.7483182
2021,6,2021,10,19,จ.สระบุรี,141.3390327
2021,6,2021,10,20,จ.ชลบุรี,206.69614
2021,6,2021,10,21,จ.ระยอง,277.611767
2021,6,2021,10,22,จ.จันทบุรี,246.1646307
2021,6,2021,10,23,จ.ตราด,258.0256158
2021,6,2021,10,24,จ.ฉะเชิงเทรา,158.5931138
2021,6,2021,10,25,จ.ปราจีนบุรี,122.1594356
2021,6,2021,10,26,จ.นครนายก,150.3295313
2021,6,2021,10,27,จ.สระแก้ว,124.9281579
2021,6,2021,10,30,จ.นครราชสีมา,140.9043651
2021,6,2021,10,31,จ.บุรีรัมย์,123.8952637
2021,6,2021,10,32,จ.สุรินทร์,104.5982683
2021,6,2021,10,33,จ.ศรีสะเกษ,101.5831874
2021,6,2021,10,34,จ.อุบลราชธานี,105.1763237
2021,6,2021,10,35,จ.ยโสธร,89.50521705
2021,6,2021,10,36,จ.ชัยภูมิ,143.2627456
2021,6,2021,10,37,จ.อำนาจเจริญ,93.09403918
2021,6,2021,10,38,จ.บึงกาฬ,76.09846157
2021,6,2021,10,39,จ.หนองบัวลำภู,112.4197355
2021,6,2021,10,40,จ.ขอนแก่น,118.8236683
2021,6,2021,10,41,จ.อุดรธานี,96.92379584
2021,6,2021,10,42,จ.เลย,121.880716
2021,6,2021,10,43,จ.หนองคาย,76.70496582
2021,6,2021,10,44,จ.มหาสารคาม,97.04358397
2021,6,2021,10,45,จ.ร้อยเอ็ด,85.08701991
2021,6,2021,10,46,จ.กาฬสินธุ์,86.00012155
2021,6,2021,10,47,จ.สกลนคร,82.68720124
2021,6,2021,10,48,จ.นครพนม,70.79609432
2021,6,2021,10,49,จ.มุกดาหาร,73.52602368
2021,6,2021,10,50,จ.เชียงใหม่,112.7236892
2021,6,2021,10,51,จ.ลำพูน,119.0908569
2021,6,2021,10,52,จ.ลำปาง,110.1253662
2021,6,2021,10,53,จ.อุตรดิตถ์,137.8676363
2021,6,2021,10,54,จ.แพร่,118.7639831
2021,6,2021,10,55,จ.น่าน,100.9092418
2021,6,2021,10,56,จ.พะเยา,98.01726972
2021,6,2021,10,57,จ.เชียงราย,111.5297291
2021,6,2021,10,58,จ.แม่ฮ่องสอน,74.33443391
2021,6,2021,10,60,จ.นครสวรรค์,128.5933677
2021,6,2021,10,61,จ.อุทัยธานี,152.8587234
2021,6,2021,10,62,จ.กำแพงเพชร,142.7512197
2021,6,2021,10,63,จ.ตาก,128.6940619
2021,6,2021,10,64,จ.สุโขทัย,125.5322326
2021,6,2021,10,65,จ.พิษณุโลก,99.9599777
2021,6,2021,10,66,จ.พิจิตร,86.76464931
2021,6,2021,10,67,จ.เพชรบูรณ์,114.8271527
2021,6,2021,10,70,จ.ราชบุรี,227.050688
2021,6,2021,10,71,จ.กาญจนบุรี,190.3135462
2021,6,2021,10,72,จ.สุพรรณบุรี,169.6303023
2021,6,2021,10,73,จ.นครปฐม,197.9665904
2021,6,2021,10,74,จ.สมุทรสาคร,224.7333749
2021,6,2021,10,75,จ.สมุทรสงคราม,239.6755943
2021,6,2021,10,76,จ.เพชรบุรี,254.9931103
2021,6,2021,10,77,จ.ประจวบคีรีขันธ์,380.003796
2021,6,2021,10,80,จ.นครศรีธรรมราช,271.3348311
2021,6,2021,10,81,จ.กระบี่,324.9902104
2021,6,2021,10,82,จ.พังงา,453.4877185
2021,6,2021,10,83,จ.ภูเก็ต,324.8637335
2021,6,2021,10,84,จ.สุราษฎร์ธานี,354.1209726
2021,6,2021,10,85,จ.ระนอง,350.8758034
2021,6,2021,10,86,จ.ชุมพร,307.543111
2021,6,2021,10,90,จ.สงขลา,229.0798499
2021,6,2021,10,91,จ.สตูล,307.3384236
2021,6,2021,10,92,จ.ตรัง,330.0862698
2021,6,2021,10,93,จ.พัทลุง,210.0170175
2021,6,2021,10,94,จ.ปัตตานี,227.6970789
2021,6,2021,10,95,จ.ยะลา,280.2829504
2021,6,2021,10,96,จ.นราธิวาส,237.0252893
2021,6,2021,11,10,กรุงเทพมหานคร,110.5694881
2021,6,2021,11,11,จ.สมุทรปราการ,93.50622612
2021,6,2021,11,12,จ.นนทบุรี,112.6305629
2021,6,2021,11,13,จ.ปทุมธานี,109.8723895
2021,6,2021,11,14,จ.พระนครศรีอยุธยา,76.77704695
2021,6,2021,11,15,จ.อ่างทอง,87.89431435
2021,6,2021,11,16,จ.ลพบุรี,69.829161
2021,6,2021,11,17,จ.สิงห์บุรี,83.56151307
2021,6,2021,11,18,จ.ชัยนาท,75.66506887
2021,6,2021,11,19,จ.สระบุรี,69.93716616
2021,6,2021,11,20,จ.ชลบุรี,62.14873732
2021,6,2021,11,21,จ.ระยอง,117.0482728
2021,6,2021,11,22,จ.จันทบุรี,119.3683558
2021,6,2021,11,23,จ.ตราด,131.030601
2021,6,2021,11,24,จ.ฉะเชิงเทรา,64.22063533
2021,6,2021,11,25,จ.ปราจีนบุรี,64.18771371
2021,6,2021,11,26,จ.นครนายก,82.82114957
2021,6,2021,11,27,จ.สระแก้ว,90.76798421
2021,6,2021,11,30,จ.นครราชสีมา,69.32728377
2021,6,2021,11,31,จ.บุรีรัมย์,117.5156475
2021,6,2021,11,32,จ.สุรินทร์,124.9943474
2021,6,2021,11,33,จ.ศรีสะเกษ,105.9120156
2021,6,2021,11,34,จ.อุบลราชธานี,85.41746712
2021,6,2021,11,35,จ.ยโสธร,71.79817994
2021,6,2021,11,36,จ.ชัยภูมิ,83.19725999
2021,6,2021,11,37,จ.อำนาจเจริญ,71.72716103
2021,6,2021,11,38,จ.บึงกาฬ,58.86653696
2021,6,2021,11,39,จ.หนองบัวลำภู,91.74903993
2021,6,2021,11,40,จ.ขอนแก่น,76.5577012
2021,6,2021,11,41,จ.อุดรธานี,71.13698527
2021,6,2021,11,42,จ.เลย,108.7939064
2021,6,2021,11,43,จ.หนองคาย,64.39029147
2021,6,2021,11,44,จ.มหาสารคาม,65.533531
2021,6,2021,11,45,จ.ร้อยเอ็ด,72.29448742
2021,6,2021,11,46,จ.กาฬสินธุ์,58.69743023
2021,6,2021,11,47,จ.สกลนคร,57.25840247
2021,6,2021,11,48,จ.นครพนม,59.08389521
2021,6,2021,11,49,จ.มุกดาหาร,52.30733179
2021,6,2021,11,50,จ.เชียงใหม่,62.69400579
2021,6,2021,11,51,จ.ลำพูน,76.06216302
2021,6,2021,11,52,จ.ลำปาง,60.79626974
2021,6,2021,11,53,จ.อุตรดิตถ์,76.4769499
2021,6,2021,11,54,จ.แพร่,39.51443099
2021,6,2021,11,55,จ.น่าน,41.52747357
2021,6,2021,11,56,จ.พะเยา,43.38055473
2021,6,2021,11,57,จ.เชียงราย,48.96028502
2021,6,2021,11,58,จ.แม่ฮ่องสอน,43.81449602
2021,6,2021,11,60,จ.นครสวรรค์,102.1726639
2021,6,2021,11,61,จ.อุทัยธานี,81.38284949
2021,6,2021,11,62,จ.กำแพงเพชร,83.2550895
2021,6,2021,11,63,จ.ตาก,67.38991477
2021,6,2021,11,64,จ.สุโขทัย,82.16619483
2021,6,2021,11,65,จ.พิษณุโลก,100.198859
2021,6,2021,11,66,จ.พิจิตร,101.8065671
2021,6,2021,11,67,จ.เพชรบูรณ์,81.13840114
2021,6,2021,11,70,จ.ราชบุรี,69.13478298
2021,6,2021,11,71,จ.กาญจนบุรี,57.82457969
2021,6,2021,11,72,จ.สุพรรณบุรี,88.23276413
2021,6,2021,11,73,จ.นครปฐม,86.8390275
2021,6,2021,11,74,จ.สมุทรสาคร,86.07730292
2021,6,2021,11,75,จ.สมุทรสงคราม,64.81614484
2021,6,2021,11,76,จ.เพชรบุรี,104.0908934
2021,6,2021,11,77,จ.ประจวบคีรีขันธ์,210.5432651
2021,6,2021,11,80,จ.นครศรีธรรมราช,405.1871297
2021,6,2021,11,81,จ.กระบี่,223.500671
2021,6,2021,11,82,จ.พังงา,383.9184013
2021,6,2021,11,83,จ.ภูเก็ต,242.6587329
2021,6,2021,11,84,จ.สุราษฎร์ธานี,445.3405355
2021,6,2021,11,85,จ.ระนอง,426.432432
2021,6,2021,11,86,จ.ชุมพร,445.0540995
2021,6,2021,11,90,จ.สงขลา,295.6455518
2021,6,2021,11,91,จ.สตูล,275.5615719
2021,6,2021,11,92,จ.ตรัง,196.9100836
2021,6,2021,11,93,จ.พัทลุง,286.3063069
2021,6,2021,11,94,จ.ปัตตานี,248.0348474
2021,6,2021,11,95,จ.ยะลา,250.4131422
2021,6,2021,11,96,จ.นราธิวาส,323.1928712
2021,7,2021,7,10,กรุงเทพมหานคร,211.5809779
2021,7,2021,7,11,จ.สมุทรปราการ,248.5957941
2021,7,2021,7,12,จ.นนทบุรี,164.2406759
2021,7,2021,7,13,จ.ปทุมธานี,151.1097791
2021,7,2021,7,14,จ.พระนครศรีอยุธยา,121.6989295
2021,7,2021,7,15,จ.อ่างทอง,112.0383042
2021,7,2021,7,16,จ.ลพบุรี,138.7857774
2021,7,2021,7,17,จ.สิงห์บุรี,126.2207782
2021,7,2021,7,18,จ.ชัยนาท,130.896912
2021,7,2021,7,19,จ.สระบุรี,111.014983
2021,7,2021,7,20,จ.ชลบุรี,237.3132845
2021,7,2021,7,21,จ.ระยอง,269.0997016
2021,7,2021,7,22,จ.จันทบุรี,465.2880221
2021,7,2021,7,23,จ.ตราด,622.2596454
2021,7,2021,7,24,จ.ฉะเชิงเทรา,251.5810063
2021,7,2021,7,25,จ.ปราจีนบุรี,215.5862324
2021,7,2021,7,26,จ.นครนายก,183.3485547
2021,7,2021,7,27,จ.สระแก้ว,189.8878913
2021,7,2021,7,30,จ.นครราชสีมา,131.6651663
2021,7,2021,7,31,จ.บุรีรัมย์,136.882645
2021,7,2021,7,32,จ.สุรินทร์,120.9708164
2021,7,2021,7,33,จ.ศรีสะเกษ,91.45136387
2021,7,2021,7,34,จ.อุบลราชธานี,120.7936817
2021,7,2021,7,35,จ.ยโสธร,136.4388281
2021,7,2021,7,36,จ.ชัยภูมิ,147.16848
2021,7,2021,7,37,จ.อำนาจเจริญ,140.6834445
2021,7,2021,7,38,จ.บึงกาฬ,355.829599
2021,7,2021,7,39,จ.หนองบัวลำภู,183.4348262
2021,7,2021,7,40,จ.ขอนแก่น,230.8557003
2021,7,2021,7,41,จ.อุดรธานี,211.386787
2021,7,2021,7,42,จ.เลย,138.1326954
2021,7,2021,7,43,จ.หนองคาย,253.0143434
2021,7,2021,7,44,จ.มหาสารคาม,182.3328532
2021,7,2021,7,45,จ.ร้อยเอ็ด,135.8812685
2021,7,2021,7,46,จ.กาฬสินธุ์,226.1590892
2021,7,2021,7,47,จ.สกลนคร,344.6746556
2021,7,2021,7,48,จ.นครพนม,440.623287
2021,7,2021,7,49,จ.มุกดาหาร,261.7334363
2021,7,2021,7,50,จ.เชียงใหม่,167.0621949
2021,7,2021,7,51,จ.ลำพูน,88.11138981
2021,7,2021,7,52,จ.ลำปาง,129.4274324
2021,7,2021,7,53,จ.อุตรดิตถ์,175.7638508
2021,7,2021,7,54,จ.แพร่,206.6822724
2021,7,2021,7,55,จ.น่าน,292.9078743
2021,7,2021,7,56,จ.พะเยา,285.6539302
2021,7,2021,7,57,จ.เชียงราย,314.1632189
2021,7,2021,7,58,จ.แม่ฮ่องสอน,223.7719748
2021,7,2021,7,60,จ.นครสวรรค์,162.367744
2021,7,2021,7,61,จ.อุทัยธานี,154.3828013
2021,7,2021,7,62,จ.กำแพงเพชร,197.7972803
2021,7,2021,7,63,จ.ตาก,150.5152823
2021,7,2021,7,64,จ.สุโขทัย,135.7587522
2021,7,2021,7,65,จ.พิษณุโลก,152.0610787
2021,7,2021,7,66,จ.พิจิตร,189.8173287
2021,7,2021,7,67,จ.เพชรบูรณ์,160.5342269
2021,7,2021,7,70,จ.ราชบุรี,110.34003
2021,7,2021,7,71,จ.กาญจนบุรี,171.1299392
2021,7,2021,7,72,จ.สุพรรณบุรี,103.6377035
2021,7,2021,7,73,จ.นครปฐม,117.8454834
2021,7,2021,7,74,จ.สมุทรสาคร,182.2616458
2021,7,2021,7,75,จ.สมุทรสงคราม,118.7368405
2021,7,2021,7,76,จ.เพชรบุรี,78.4114831
2021,7,2021,7,77,จ.ประจวบคีรีขันธ์,101.5769523
2021,7,2021,7,80,จ.นครศรีธรรมราช,104.1771346
2021,7,2021,7,81,จ.กระบี่,192.5636775
2021,7,2021,7,82,จ.พังงา,306.2756519
2021,7,2021,7,83,จ.ภูเก็ต,301.9188233
2021,7,2021,7,84,จ.สุราษฎร์ธานี,145.5742256
2021,7,2021,7,85,จ.ระนอง,254.1938351
2021,7,2021,7,86,จ.ชุมพร,167.7164645
2021,7,2021,7,90,จ.สงขลา,121.5304548
2021,7,2021,7,91,จ.สตูล,140.4323751
2021,7,2021,7,92,จ.ตรัง,152.2123276
2021,7,2021,7,93,จ.พัทลุง,119.9888657
2021,7,2021,7,94,จ.ปัตตานี,184.9262523
2021,7,2021,7,95,จ.ยะลา,172.4337867
2021,7,2021,7,96,จ.นราธิวาส,121.4342441
2021,7,2021,8,10,กรุงเทพมหานคร,184.2146142
2021,7,2021,8,11,จ.สมุทรปราการ,174.2965436
2021,7,2021,8,12,จ.นนทบุรี,188.5207506
2021,7,2021,8,13,จ.ปทุมธานี,215.2547003
2021,7,2021,8,14,จ.พระนครศรีอยุธยา,190.9188452
2021,7,2021,8,15,จ.อ่างทอง,142.7880798
2021,7,2021,8,16,จ.ลพบุรี,166.3264714
2021,7,2021,8,17,จ.สิงห์บุรี,129.5199423
2021,7,2021,8,18,จ.ชัยนาท,133.0904038
2021,7,2021,8,19,จ.สระบุรี,179.9906846
2021,7,2021,8,20,จ.ชลบุรี,132.2861721
2021,7,2021,8,21,จ.ระยอง,127.977165
2021,7,2021,8,22,จ.จันทบุรี,324.9579399
2021,7,2021,8,23,จ.ตราด,413.3260472
2021,7,2021,8,24,จ.ฉะเชิงเทรา,235.4330954
2021,7,2021,8,25,จ.ปราจีนบุรี,307.0902548
2021,7,2021,8,26,จ.นครนายก,254.2775889
2021,7,2021,8,27,จ.สระแก้ว,230.5826017
2021,7,2021,8,30,จ.นครราชสีมา,191.7529848
2021,7,2021,8,31,จ.บุรีรัมย์,196.6963011
2021,7,2021,8,32,จ.สุรินทร์,194.194063
2021,7,2021,8,33,จ.ศรีสะเกษ,174.8644813
2021,7,2021,8,34,จ.อุบลราชธานี,245.8102398
2021,7,2021,8,35,จ.ยโสธร,152.1402865
2021,7,2021,8,36,จ.ชัยภูมิ,215.4263261
2021,7,2021,8,37,จ.อำนาจเจริญ,196.2125525
2021,7,2021,8,38,จ.บึงกาฬ,336.1723019
2021,7,2021,8,39,จ.หนองบัวลำภู,157.6810463
2021,7,2021,8,40,จ.ขอนแก่น,172.473307
2021,7,2021,8,41,จ.อุดรธานี,221.5645653
2021,7,2021,8,42,จ.เลย,124.3995086
2021,7,2021,8,43,จ.หนองคาย,324.0755416
2021,7,2021,8,44,จ.มหาสารคาม,170.1815888
2021,7,2021,8,45,จ.ร้อยเอ็ด,139.3670215
2021,7,2021,8,46,จ.กาฬสินธุ์,174.7855247
2021,7,2021,8,47,จ.สกลนคร,310.2347494
2021,7,2021,8,48,จ.นครพนม,337.4773758
2021,7,2021,8,49,จ.มุกดาหาร,201.2738146
2021,7,2021,8,50,จ.เชียงใหม่,203.1619806
2021,7,2021,8,51,จ.ลำพูน,169.1193599
2021,7,2021,8,52,จ.ลำปาง,150.3821383
2021,7,2021,8,53,จ.อุตรดิตถ์,191.4819255
2021,7,2021,8,54,จ.แพร่,167.6906774
2021,7,2021,8,55,จ.น่าน,314.5298598
2021,7,2021,8,56,จ.พะเยา,276.9570141
2021,7,2021,8,57,จ.เชียงราย,291.3765536
2021,7,2021,8,58,จ.แม่ฮ่องสอน,212.421633
2021,7,2021,8,60,จ.นครสวรรค์,174.7976744
2021,7,2021,8,61,จ.อุทัยธานี,179.2769274
2021,7,2021,8,62,จ.กำแพงเพชร,163.5574372
2021,7,2021,8,63,จ.ตาก,134.6784285
2021,7,2021,8,64,จ.สุโขทัย,148.1206071
2021,7,2021,8,65,จ.พิษณุโลก,207.9124302
2021,7,2021,8,66,จ.พิจิตร,189.5564192
2021,7,2021,8,67,จ.เพชรบูรณ์,194.9719473
2021,7,2021,8,70,จ.ราชบุรี,99.40791322
2021,7,2021,8,71,จ.กาญจนบุรี,223.3980508
2021,7,2021,8,72,จ.สุพรรณบุรี,134.5561328
2021,7,2021,8,73,จ.นครปฐม,145.7733984
2021,7,2021,8,74,จ.สมุทรสาคร,145.6381742
2021,7,2021,8,75,จ.สมุทรสงคราม,93.21272468
2021,7,2021,8,76,จ.เพชรบุรี,66.40780654
2021,7,2021,8,77,จ.ประจวบคีรีขันธ์,53.26949367
2021,7,2021,8,80,จ.นครศรีธรรมราช,148.0463434
2021,7,2021,8,81,จ.กระบี่,139.972796
2021,7,2021,8,82,จ.พังงา,203.9500777
2021,7,2021,8,83,จ.ภูเก็ต,213.6196606
2021,7,2021,8,84,จ.สุราษฎร์ธานี,120.3393585
2021,7,2021,8,85,จ.ระนอง,185.1580804
2021,7,2021,8,86,จ.ชุมพร,113.265181
2021,7,2021,8,90,จ.สงขลา,167.2145065
2021,7,2021,8,91,จ.สตูล,182.1158693
2021,7,2021,8,92,จ.ตรัง,134.6734222
2021,7,2021,8,93,จ.พัทลุง,139.8501423
2021,7,2021,8,94,จ.ปัตตานี,151.8400186
2021,7,2021,8,95,จ.ยะลา,198.8857307
2021,7,2021,8,96,จ.นราธิวาส,179.1707751
2021,7,2021,9,10,กรุงเทพมหานคร,295.6917337
2021,7,2021,9,11,จ.สมุทรปราการ,278.0370644
2021,7,2021,9,12,จ.นนทบุรี,276.1329084
2021,7,2021,9,13,จ.ปทุมธานี,263.2190615
2021,7,2021,9,14,จ.พระนครศรีอยุธยา,290.6898498
2021,7,2021,9,15,จ.อ่างทอง,307.7424064
2021,7,2021,9,16,จ.ลพบุรี,388.6352672
2021,7,2021,9,17,จ.สิงห์บุรี,352.0988189
2021,7,2021,9,18,จ.ชัยนาท,304.0236484
2021,7,2021,9,19,จ.สระบุรี,386.4812126
2021,7,2021,9,20,จ.ชลบุรี,259.5154181
2021,7,2021,9,21,จ.ระยอง,284.2558832
2021,7,2021,9,22,จ.จันทบุรี,608.4768749
2021,7,2021,9,23,จ.ตราด,804.0995349
2021,7,2021,9,24,จ.ฉะเชิงเทรา,374.6862997
2021,7,2021,9,25,จ.ปราจีนบุรี,445.0356728
2021,7,2021,9,26,จ.นครนายก,412.8119031
2021,7,2021,9,27,จ.สระแก้ว,367.7209597
2021,7,2021,9,30,จ.นครราชสีมา,369.0551098
2021,7,2021,9,31,จ.บุรีรัมย์,434.2809886
2021,7,2021,9,32,จ.สุรินทร์,489.6009032
2021,7,2021,9,33,จ.ศรีสะเกษ,393.813894
2021,7,2021,9,34,จ.อุบลราชธานี,361.4799941
2021,7,2021,9,35,จ.ยโสธร,349.9952545
2021,7,2021,9,36,จ.ชัยภูมิ,349.6492119
2021,7,2021,9,37,จ.อำนาจเจริญ,334.4562328
2021,7,2021,9,38,จ.บึงกาฬ,336.7485469
2021,7,2021,9,39,จ.หนองบัวลำภู,349.7731355
2021,7,2021,9,40,จ.ขอนแก่น,429.7629891
2021,7,2021,9,41,จ.อุดรธานี,339.3603101
2021,7,2021,9,42,จ.เลย,300.2840389
2021,7,2021,9,43,จ.หนองคาย,330.4652067
2021,7,2021,9,44,จ.มหาสารคาม,420.4172484
2021,7,2021,9,45,จ.ร้อยเอ็ด,380.0191033
2021,7,2021,9,46,จ.กาฬสินธุ์,361.6096593
2021,7,2021,9,47,จ.สกลนคร,339.8483418
2021,7,2021,9,48,จ.นครพนม,336.7341961
2021,7,2021,9,49,จ.มุกดาหาร,314.8603262
2021,7,2021,9,50,จ.เชียงใหม่,209.9724936
2021,7,2021,9,51,จ.ลำพูน,223.0324425
2021,7,2021,9,52,จ.ลำปาง,202.5288037
2021,7,2021,9,53,จ.อุตรดิตถ์,175.1441257
2021,7,2021,9,54,จ.แพร่,167.598208
2021,7,2021,9,55,จ.น่าน,146.6531146
2021,7,2021,9,56,จ.พะเยา,173.7226588
2021,7,2021,9,57,จ.เชียงราย,158.5104472
2021,7,2021,9,58,จ.แม่ฮ่องสอน,193.8840547
2021,7,2021,9,60,จ.นครสวรรค์,357.5608978
2021,7,2021,9,61,จ.อุทัยธานี,280.1804248
2021,7,2021,9,62,จ.กำแพงเพชร,268.571028
2021,7,2021,9,63,จ.ตาก,254.6923132
2021,7,2021,9,64,จ.สุโขทัย,270.3921496
2021,7,2021,9,65,จ.พิษณุโลก,282.7013547
2021,7,2021,9,66,จ.พิจิตร,402.9627807
2021,7,2021,9,67,จ.เพชรบูรณ์,301.1403274
2021,7,2021,9,70,จ.ราชบุรี,118.4232942
2021,7,2021,9,71,จ.กาญจนบุรี,197.3416087
2021,7,2021,9,72,จ.สุพรรณบุรี,201.4623406
2021,7,2021,9,73,จ.นครปฐม,185.7409056
2021,7,2021,9,74,จ.สมุทรสาคร,223.9808713
2021,7,2021,9,75,จ.สมุทรสงคราม,109.7853335
2021,7,2021,9,76,จ.เพชรบุรี,104.1404107
2021,7,2021,9,77,จ.ประจวบคีรีขันธ์,130.1888578
2021,7,2021,9,80,จ.นครศรีธรรมราช,133.0198385
2021,7,2021,9,81,จ.กระบี่,252.5466173
2021,7,2021,9,82,จ.พังงา,542.5586074
2021,7,2021,9,83,จ.ภูเก็ต,333.3806109
2021,7,2021,9,84,จ.สุราษฎร์ธานี,185.7605354
2021,7,2021,9,85,จ.ระนอง,457.6672403
2021,7,2021,9,86,จ.ชุมพร,272.7534487
2021,7,2021,9,90,จ.สงขลา,65.78116214
2021,7,2021,9,91,จ.สตูล,195.7020631
2021,7,2021,9,92,จ.ตรัง,222.9776699
2021,7,2021,9,93,จ.พัทลุง,98.24234756
2021,7,2021,9,94,จ.ปัตตานี,99.49096941
2021,7,2021,9,95,จ.ยะลา,96.85686316
2021,7,2021,9,96,จ.นราธิวาส,89.11500011
2021,7,2021,10,10,กรุงเทพมหานคร,275.8279454
2021,7,2021,10,11,จ.สมุทรปราการ,229.6915629
2021,7,2021,10,12,จ.นนทบุรี,283.3087246
2021,7,2021,10,13,จ.ปทุมธานี,224.1864747
2021,7,2021,10,14,จ.พระนครศรีอยุธยา,161.8047465
2021,7,2021,10,15,จ.อ่างทอง,147.8701247
2021,7,2021,10,16,จ.ลพบุรี,175.6745474
2021,7,2021,10,17,จ.สิงห์บุรี,154.4747551
2021,7,2021,10,18,จ.ชัยนาท,163.4826318
2021,7,2021,10,19,จ.สระบุรี,161.4741282
2021,7,2021,10,20,จ.ชลบุรี,232.5385137
2021,7,2021,10,21,จ.ระยอง,248.5107964
2021,7,2021,10,22,จ.จันทบุรี,261.6166948
2021,7,2021,10,23,จ.ตราด,273.9636565
2021,7,2021,10,24,จ.ฉะเชิงเทรา,210.2824692
2021,7,2021,10,25,จ.ปราจีนบุรี,181.7388592
2021,7,2021,10,26,จ.นครนายก,174.0304578
2021,7,2021,10,27,จ.สระแก้ว,186.8111736
2021,7,2021,10,30,จ.นครราชสีมา,172.623675
2021,7,2021,10,31,จ.บุรีรัมย์,122.9304421
2021,7,2021,10,32,จ.สุรินทร์,93.48082047
2021,7,2021,10,33,จ.ศรีสะเกษ,103.669918
2021,7,2021,10,34,จ.อุบลราชธานี,148.7507216
2021,7,2021,10,35,จ.ยโสธร,104.7834578
2021,7,2021,10,36,จ.ชัยภูมิ,152.9834805
2021,7,2021,10,37,จ.อำนาจเจริญ,120.5086983
2021,7,2021,10,38,จ.บึงกาฬ,119.2936369
2021,7,2021,10,39,จ.หนองบัวลำภู,147.3346765
2021,7,2021,10,40,จ.ขอนแก่น,99.15444417
2021,7,2021,10,41,จ.อุดรธานี,140.2453271
2021,7,2021,10,42,จ.เลย,172.738292
2021,7,2021,10,43,จ.หนองคาย,162.5413244
2021,7,2021,10,44,จ.มหาสารคาม,108.1968672
2021,7,2021,10,45,จ.ร้อยเอ็ด,104.2523949
2021,7,2021,10,46,จ.กาฬสินธุ์,110.7307122
2021,7,2021,10,47,จ.สกลนคร,116.6527606
2021,7,2021,10,48,จ.นครพนม,83.71347001
2021,7,2021,10,49,จ.มุกดาหาร,88.93784581
2021,7,2021,10,50,จ.เชียงใหม่,202.9552534
2021,7,2021,10,51,จ.ลำพูน,223.2676541
2021,7,2021,10,52,จ.ลำปาง,186.1387971
2021,7,2021,10,53,จ.อุตรดิตถ์,189.4801932
2021,7,2021,10,54,จ.แพร่,112.7851861
2021,7,2021,10,55,จ.น่าน,133.9962454
2021,7,2021,10,56,จ.พะเยา,156.2489903
2021,7,2021,10,57,จ.เชียงราย,210.8739007
2021,7,2021,10,58,จ.แม่ฮ่องสอน,190.6139614
2021,7,2021,10,60,จ.นครสวรรค์,216.4993383
2021,7,2021,10,61,จ.อุทัยธานี,204.4198946
2021,7,2021,10,62,จ.กำแพงเพชร,301.2945345
2021,7,2021,10,63,จ.ตาก,240.3303184
2021,7,2021,10,64,จ.สุโขทัย,313.2173791
2021,7,2021,10,65,จ.พิษณุโลก,203.0747801
2021,7,2021,10,66,จ.พิจิตร,220.8855097
2021,7,2021,10,67,จ.เพชรบูรณ์,161.5630388
2021,7,2021,10,70,จ.ราชบุรี,268.2388295
2021,7,2021,10,71,จ.กาญจนบุรี,234.6476601
2021,7,2021,10,72,จ.สุพรรณบุรี,187.1857754
2021,7,2021,10,73,จ.นครปฐม,253.9335159
2021,7,2021,10,74,จ.สมุทรสาคร,305.2887692
2021,7,2021,10,75,จ.สมุทรสงคราม,302.9548976
2021,7,2021,10,76,จ.เพชรบุรี,262.0586124
2021,7,2021,10,77,จ.ประจวบคีรีขันธ์,165.3448931
2021,7,2021,10,80,จ.นครศรีธรรมราช,239.2161842
2021,7,2021,10,81,จ.กระบี่,267.1029199
2021,7,2021,10,82,จ.พังงา,355.6421713
2021,7,2021,10,83,จ.ภูเก็ต,264.4703617
2021,7,2021,10,84,จ.สุราษฎร์ธานี,181.5484901
2021,7,2021,10,85,จ.ระนอง,254.6974698
